flux fluxerr filter zp mag magerr zpsys exp mjd
2.9135248205866273e-15 7.68524482702257e-16 F444W -6.100000000000001 30.238953194408325 0.2541771931247205 ab jw080600_epoch1_mosaic_F444W_i2d.fits 60954.48231356289
-5.3907460931763106e-14 6.900944407203639e-16 F200W nan nan -0.013988743819279724 ab jw073360_mosaic_F200W_i2d.fits 60965.94109416955
1.4929847721164089e-15 1.420860949248366e-15 F150W -6.100000000000001 30.96486155473221 0.7260279386451279 ab jw080600_epoch3_mosaic_F150W_i2d.fits 61040.49907877508
6.310237934619405e-15 5.078358728351986e-16 F356W -6.1000000000000085 29.399885662212924 0.08403990789068014 ab jw080600_epoch2_mosaic_F356W_i2d.fits 60997.474208551306
3.1299933397388452e-15 8.96237999420109e-16 F356W -6.100000000000005 30.161141466451564 0.2733882788451677 ab jw053240_epoch2_mosaic_F356W_i2d.fits 61075.47502172743
-3.009551018945661e-15 2.9978260327787033e-15 F150W nan nan -6.023473427556361 ab jw053240_epoch2_mosaic_F150W_i2d.fits 61075.45384987269
8.77544394118367e-15 3.2170176810511126e-15 F150W -6.100000000000001 29.04182725942615 0.33909810274976304 ab jw053240_epoch1_mosaic_F150W_i2d.fits 61018.006407826964
8.166418389762945e-15 1.4301649458788909e-15 F150W -6.100000000000005 29.119920934131184 0.17521253168040124 ab jw080600_epoch1_mosaic_F150W_i2d.fits 60954.53616318311
5.762297164309541e-15 9.220954570619769e-16 F356W -6.100000000000001 29.498510871780788 0.16116574962745228 ab jw053240_epoch1_mosaic_F356W_i2d.fits 61018.00640694733
7.03678439086524e-15 1.4938766633925061e-15 F200W -6.100000000000001 29.28156438919718 0.20902110577146232 ab jw080600_epoch1_mosaic_F200W_i2d.fits 60954.42859877025
5.389176874766337e-15 5.018393138051517e-16 F356W -6.100000000000001 29.57119390616375 0.09666944662180046 ab jw080600_epoch1_mosaic_F356W_i2d.fits 60954.536163013116
3.540620894332465e-15 1.4988646540498944e-15 F150W -6.100000000000005 30.027301430149063 0.383266940458138 ab jw080600_epoch2_mosaic_F150W_i2d.fits 60997.47420865934
7.895476079836837e-15 8.511100590271028e-16 F277W -6.100000000000001 29.156554194660934 0.1111506385438501 ab jw053240_epoch1_mosaic_F277W_i2d.fits 61017.98789085359
-2.8339487237253145e-14 5.041207164700864e-16 F150W nan nan -0.01948760952452819 ab jw073360_mosaic_F150W_i2d.fits 60966.00991693576
3.5318696839981798e-15 3.1428246614687363e-15 F200W -6.100000000000005 30.029988322592192 0.6910667796625969 ab jw053240_epoch2_mosaic_F200W_i2d.fits 61075.47500668114
7.326224916349398e-15 4.824430089386943e-16 F277W -6.100000000000005 29.237799381381105 0.06924176695845519 ab jw080600_epoch3_mosaic_F277W_i2d.fits 61040.446264519676
3.710651500111811e-15 5.148701807181855e-16 F356W -6.100000000000001 29.976374580367285 0.14107541631501322 ab jw080600_epoch3_mosaic_F356W_i2d.fits 61040.499078420136
7.154651552875927e-15 7.938582353787672e-16 F277W -6.1000000000000085 29.263528781192434 0.1142430646566518 ab jw053240_epoch2_mosaic_F277W_i2d.fits 61075.45386508102
2.449435858522711e-15 1.4792165239909667e-15 F200W -6.100000000000001 30.42733482147888 0.5129438289659171 ab jw080600_epoch3_mosaic_F200W_i2d.fits 61040.44626485918
9.807312482746417e-15 4.705537579873764e-16 F277W -6.100000000000005 28.921124967233137 0.05088237059794384 ab jw080600_epoch2_mosaic_F277W_i2d.fits 60997.42120823302
7.411057448441054e-15 4.475429406152655e-16 F277W -6.100000000000001 29.22529955047758 0.06366256397474844 ab jw080600_epoch1_mosaic_F277W_i2d.fits 60954.42860917244
3.6443008420250205e-15 1.3387678759284623e-15 F115W -6.100000000000005 29.995964446537382 0.33970663718338245 ab jw080600_epoch1_mosaic_F115W_i2d.fits 60954.48231371721
5.918671274839565e-15 3.228149510963917e-15 F200W -6.100000000000001 29.469439450580474 0.4726148756082952 ab jw053240_epoch1_mosaic_F200W_i2d.fits 61017.98789171007
9.667489002955932e-15 1.5458309012706774e-15 F200W -6.100000000000001 28.93671578319239 0.1610513139276541 ab jw080600_epoch2_mosaic_F200W_i2d.fits 60997.42120826389
