flux fluxerr filter zp mag magerr zpsys exp mjd
-7.137861673236828e-14 3.182325952428146e-16 F444W nan nan -0.004851441290159241 ab jw080600_epoch1_mosaic_F444W_i2d.fits 60954.48231356289
3.1614419485130626e-16 1.2313607482362177e-15 F200W -6.100000000000001 32.650286971106354 1.7243670834340104 ab jw073360_mosaic_F200W_i2d.fits 60965.94109416955
2.847418758258354e-14 1.6697662274303848e-15 F150W -6.100000000000001 27.76387164559663 0.06187218469167012 ab jw080600_epoch3_mosaic_F150W_i2d.fits 61040.49907877508
1.2284960150127235e-14 5.768470858406355e-16 F356W -6.100000000000001 28.676565619857982 0.04982061081990313 ab jw080600_epoch2_mosaic_F356W_i2d.fits 60997.474208551306
2.440385596649319e-14 1.0483566922115068e-15 F356W -6.1000000000000085 27.931353867282 0.04566772528960757 ab jw053240_epoch2_mosaic_F356W_i2d.fits 61075.47502172743
3.368847654118411e-14 2.9522057044784816e-15 F150W -6.100000000000001 27.58129657055232 0.09120544952438922 ab jw053240_epoch2_mosaic_F150W_i2d.fits 61075.45384987269
3.422665939387116e-14 3.4375052307625585e-15 F150W -6.1000000000000085 27.56408871750783 0.1039095660229844 ab jw053240_epoch1_mosaic_F150W_i2d.fits 61018.006407826964
-7.187100422017686e-14 5.632616592174592e-16 F150W nan nan -0.008542562981958846 ab jw080600_epoch1_mosaic_F150W_i2d.fits 60954.53616318311
2.0115404886825503e-14 1.0779503201126977e-15 F356W -6.100000000000001 28.1411780536 0.05667734633372618 ab jw053240_epoch1_mosaic_F356W_i2d.fits 61018.00640694733
-8.96048568628879e-14 6.478982571997537e-16 F200W nan nan -0.007879060594099903 ab jw080600_epoch1_mosaic_F200W_i2d.fits 60954.42859877025
-6.419989903557951e-14 2.523683592477492e-16 F356W nan nan -0.0042764153665767095 ab jw080600_epoch1_mosaic_F356W_i2d.fits 60954.536163013116
4.069724914008598e-14 1.6192767695825864e-15 F150W -6.100000000000005 27.376087362910933 0.04236237766965668 ab jw080600_epoch2_mosaic_F150W_i2d.fits 60997.47420865934
1.9866521190498587e-14 1.0099180366969532e-15 F277W -6.100000000000001 28.154695437917738 0.05383650182578772 ab jw053240_epoch1_mosaic_F277W_i2d.fits 61017.98789085359
-6.84147593158787e-15 4.645695880760587e-15 F150W nan nan -1.2339024208704894 ab jw073360_mosaic_F150W_i2d.fits 60966.00991693576
5.0240073159062336e-14 2.8823575822698287e-15 F200W -6.100000000000001 27.147374342138434 0.06056918957990289 ab jw053240_epoch2_mosaic_F200W_i2d.fits 61075.47500668114
1.7337287057060188e-14 5.466815736873296e-16 F277W -6.100000000000001 28.302547150126372 0.033706898689887924 ab jw080600_epoch3_mosaic_F277W_i2d.fits 61040.446264519676
2.0197823568805558e-14 5.934756418162669e-16 F356W -6.100000000000001 28.13673856437628 0.03144263551331966 ab jw080600_epoch3_mosaic_F356W_i2d.fits 61040.499078420136
2.600932614261874e-14 9.49481520559064e-16 F277W -6.100000000000005 27.862177248723437 0.038928949394858414 ab jw053240_epoch2_mosaic_F277W_i2d.fits 61075.45386508102
3.6010979985374515e-14 1.5787599733790153e-15 F200W -6.100000000000001 27.508912649470325 0.04658595278990789 ab jw080600_epoch3_mosaic_F200W_i2d.fits 61040.44626485918
1.4448839259752492e-14 5.246992060075758e-16 F277W -6.099999999999998 28.500417600838187 0.03872870733427806 ab jw080600_epoch2_mosaic_F277W_i2d.fits 60997.42120823302
-5.102184447983336e-14 1.9528414041684846e-16 F277W nan nan -0.004163586492615772 ab jw080600_epoch1_mosaic_F277W_i2d.fits 60954.42860917244
-7.040309465464368e-14 4.631960808383964e-16 F115W nan nan -0.007166878365300191 ab jw080600_epoch1_mosaic_F115W_i2d.fits 60954.48231371721
2.988613084543121e-14 3.2356888791069583e-15 F200W -6.100000000000005 27.711325766202908 0.11161123885635683 ab jw053240_epoch1_mosaic_F200W_i2d.fits 61017.98789171007
3.563917634674113e-14 1.582083532495018e-15 F200W -6.100000000000001 27.52018085363327 0.04715852665049303 ab jw080600_epoch2_mosaic_F200W_i2d.fits 60997.42120826389
