flux fluxerr filter zp mag magerr zpsys exp mjd
-1.7734364581225883e-15 2.733566001727306e-16 F444W nan nan -0.18175313179123198 ab jw080600_epoch1_mosaic_F444W_i2d.fits 60954.48231356289
4.9695854346203814e-14 1.4371988425847386e-15 F200W -6.100000000000001 27.15919959706315 0.030953910849698778 ab jw073360_mosaic_F200W_i2d.fits 60965.94109416955
3.919982943817841e-14 1.324940695003386e-15 F150W -6.100000000000005 27.41678955656997 0.03609095681652051 ab jw080600_epoch3_mosaic_F150W_i2d.fits 61040.49907877508
2.489514979895675e-14 4.672297817388294e-16 F356W -6.100000000000001 27.909713140365803 0.020188135460577936 ab jw080600_epoch2_mosaic_F356W_i2d.fits 60997.474208551306
1.8978503055707012e-14 8.005964085641506e-16 F356W -6.100000000000001 28.204345114688124 0.04486140076305459 ab jw053240_epoch2_mosaic_F356W_i2d.fits 61075.47502172743
2.813986840832756e-14 2.4963392886990603e-15 F150W -6.1000000000000085 27.776694844516044 0.09228235737876483 ab jw053240_epoch2_mosaic_F150W_i2d.fits 61075.45384987269
4.8576788617021476e-14 3.401665310027967e-15 F150W -6.100000000000001 27.18392799883786 0.07348639255368683 ab jw053240_epoch1_mosaic_F150W_i2d.fits 61018.006407826964
-3.556380304287852e-16 5.202305150359058e-16 F150W nan nan nan ab jw080600_epoch1_mosaic_F150W_i2d.fits 60954.53616318311
2.3857952762160515e-14 8.279390117330351e-16 F356W -6.100000000000005 27.9559170640953 0.037039115739448056 ab jw053240_epoch1_mosaic_F356W_i2d.fits 61018.00640694733
-1.9172235485452198e-16 6.437287367423854e-16 F200W nan nan nan ab jw080600_epoch1_mosaic_F200W_i2d.fits 60954.42859877025
-8.710540851746193e-16 2.101837538069392e-16 F356W nan nan -0.2998221662330936 ab jw080600_epoch1_mosaic_F356W_i2d.fits 60954.536163013116
-3.556380304287852e-16 5.202305150359058e-16 F150W nan nan nan ab jw080600_epoch2_mosaic_F150W_i2d.fits 60997.47420865934
2.6598056816190844e-14 7.601071237643604e-16 F277W -6.100000000000001 27.837875226545634 0.030592595724447127 ab jw053240_epoch1_mosaic_F277W_i2d.fits 61017.98789085359
6.405604343595857e-14 4.657682532945555e-15 F150W -6.100000000000001 26.883599725021774 0.07620847149636996 ab jw073360_mosaic_F150W_i2d.fits 60966.00991693576
4.164103867408243e-14 2.4849225930329005e-15 F200W -6.100000000000005 27.35119611548321 0.06293156407667891 ab jw053240_epoch2_mosaic_F200W_i2d.fits 61075.47500668114
2.4193368414034134e-14 3.7904770549213214e-16 F277W -6.100000000000005 27.94075915280496 0.01687880588844265 ab jw080600_epoch3_mosaic_F277W_i2d.fits 61040.446264519676
2.439246705838611e-14 4.616060387372982e-16 F356W -6.100000000000001 27.9318606821124 0.0203546103241136 ab jw080600_epoch3_mosaic_F356W_i2d.fits 61040.499078420136
2.1956301507616533e-14 7.052225689646201e-16 F277W -6.100000000000001 28.046102035111936 0.034324821413952614 ab jw053240_epoch2_mosaic_F277W_i2d.fits 61075.45386508102
5.412564969987374e-14 1.3468004303207134e-15 F200W -6.100000000000005 27.06649219383078 0.02668556483415156 ab jw080600_epoch3_mosaic_F200W_i2d.fits 61040.44626485918
2.900554667152097e-14 4.2036600975801977e-16 F277W -6.100000000000001 27.743797362278784 0.015622217048447769 ab jw080600_epoch2_mosaic_F277W_i2d.fits 60997.42120823302
-1.2018598934539218e-15 1.3799794946342721e-16 F277W nan nan -0.13242142265620477 ab jw080600_epoch1_mosaic_F277W_i2d.fits 60954.42860917244
1.9907045064528846e-16 4.2529055834387725e-16 F115W -6.1000000000000085 33.15248300103771 1.2410724354858587 ab jw080600_epoch1_mosaic_F115W_i2d.fits 60954.48231371721
5.750840172638268e-14 3.1739514215936e-15 F200W -6.100000000000005 27.000671755369186 0.058327789288342036 ab jw053240_epoch1_mosaic_F200W_i2d.fits 61017.98789171007
-1.9172235485452198e-16 6.437287367423854e-16 F200W nan nan nan ab jw080600_epoch2_mosaic_F200W_i2d.fits 60997.42120826389
